-836588.06,-1028553.13,598.58
-836484.16,-1028569.30,588.78
-836273.89,-1028598.47,561.16
-836382.77,-1028591.80,573.42
-836549.17,-1028375.93,608.52
-836472.07,-1028324.65,595.16
-836515.88,-1028490.63,592.56
-836253.14,-1028447.12,597.02
-836195.33,-1028377.04,604.97
-836175.37,-1028519.94,582.26
-836564.32,-1028366.09,610.74
-836573.49,-1028508.33,599.58
-836366.41,-1028636.60,573.47
-836258.87,-1028367.45,613.19
-836268.93,-1028590.30,563.10
-836201.22,-1028532.76,581.56
-836170.66,-1028356.44,605.97
-836567.57,-1028422.90,605.08
-836299.65,-1028577.22,564.38
-836508.85,-1028478.60,591.60
-836242.13,-1028607.85,561.36
-836583.55,-1028405.91,607.65
-836187.03,-1028378.88,603.52
-836576.62,-1028340.48,614.08
-836552.57,-1028576.41,595.02
-836242.63,-1028482.38,588.32
-836506.19,-1028580.62,589.96
-836571.57,-1028320.10,616.42
-836431.09,-1028361.78,586.14
-836192.77,-1028606.75,566.43
-836584.18,-1028337.33,614.95
-836309.96,-1028644.47,566.99
-836380.34,-1028475.86,575.74
-836380.43,-1028599.63,573.34
-836524.36,-1028407.39,601.46
-836580.26,-1028546.35,598.30
-836178.48,-1028642.96,565.17
-836455.46,-1028566.40,584.97
-836492.19,-1028528.13,589.94
-836618.67,-1028485.43,604.17
-836234.23,-1028383.91,609.24
-836162.81,-1028495.36,583.47
-836224.21,-1028329.10,615.35
-836585.14,-1028473.49,600.96
-836194.95,-1028457.42,590.90
-836442.03,-1028582.38,582.90
-836298.73,-1028587.91,561.78
-836491.20,-1028540.62,589.96
-836460.81,-1028584.90,584.98
-836244.19,-1028578.36,567.73
-836187.81,-1028343.57,609.52
-836611.68,-1028618.58,594.38
-836514.98,-1028437.23,595.67
-836214.01,-1028562.79,573.48
-836398.11,-1028542.23,573.16
-836199.39,-1028400.00,602.46
-836356.28,-1028614.31,570.24
-836533.60,-1028540.40,594.50
-836319.75,-1028458.75,589.37
-836374.08,-1028629.76,574.16
-836260.36,-1028365.63,613.34
-836454.43,-1028548.75,585.05
-836532.91,-1028467.97,595.46
-836511.12,-1028423.07,596.39
-836467.96,-1028595.94,584.60
-836369.58,-1028379.96,600.27
-836314.87,-1028408.32,606.44
-836180.41,-1028521.26,582.33
-836466.41,-1028322.78,593.74
-836525.44,-1028483.57,593.82
-836601.14,-1028577.10,597.94
-836431.95,-1028437.64,579.57
-836518.92,-1028418.62,598.72
-836386.52,-1028654.54,575.21
-836512.54,-1028496.81,592.41
-836360.99,-1028523.84,569.97
-836525.04,-1028620.05,588.17
-836564.67,-1028473.65,598.91
-836174.11,-1028351.79,607.13
-836330.60,-1028347.90,614.04
-836349.47,-1028558.38,564.28
-836388.18,-1028514.04,570.68
-836245.76,-1028523.67,581.66
-836420.00,-1028519.25,575.26
-836613.26,-1028587.78,597.54
-836597.84,-1028471.92,602.59
-836560.28,-1028463.05,599.04
-836191.64,-1028438.55,594.69
-836391.99,-1028575.81,574.77
-836535.59,-1028478.94,595.62
-836569.58,-1028456.61,600.53
-836581.78,-1028482.86,600.30
-836423.49,-1028290.01,595.43
-836583.91,-1028405.16,607.77
-836581.66,-1028338.52,614.66
-836196.25,-1028606.50,566.37
-836361.24,-1028404.31,598.34
-836292.27,-1028361.38,614.35
-836438.24,-1028595.15,581.75
-836576.56,-1028575.77,596.49
-836433.19,-1028407.39,581.51
-836416.70,-1028650.16,577.11
-836465.38,-1028650.96,578.89
-836188.63,-1028494.49,584.63
-836407.19,-1028578.42,577.49
-836592.09,-1028514.76,601.78
-836610.79,-1028542.55,600.84
-836207.55,-1028450.09,593.43
-836173.27,-1028627.12,566.81
-836450.30,-1028641.08,579.15
-836174.43,-1028343.19,608.57
-836594.60,-1028425.93,606.48
-836193.27,-1028562.89,574.97
-836612.07,-1028518.85,603.42
-836473.85,-1028663.37,577.56
-836296.45,-1028405.13,606.96
-836627.66,-1028504.69,604.54
-836199.09,-1028409.88,600.78
-836208.72,-1028383.88,605.96
-836485.20,-1028360.82,594.32
-836530.88,-1028473.24,594.80
-836436.13,-1028458.35,578.58
-836364.85,-1028286.82,602.18
-836278.82,-1028457.36,594.61
-836351.23,-1028651.35,571.89
-836438.20,-1028582.82,582.43
-836431.47,-1028521.31,580.52
-836574.27,-1028321.29,616.48
-836369.56,-1028369.47,601.43
-836221.74,-1028628.31,559.62
-836599.76,-1028477.53,602.54
-836399.35,-1028567.42,575.84
-836413.51,-1028441.41,578.19
-836426.71,-1028476.13,575.98
-836582.13,-1028415.51,606.69
-836151.11,-1028355.96,604.73
-836296.49,-1028536.32,573.38
-836258.63,-1028393.57,608.28
-836540.61,-1028481.46,596.20
-836566.57,-1028596.95,594.66
-836523.48,-1028503.92,594.01
-836186.08,-1028393.93,601.49
-836287.89,-1028533.56,574.84
-836251.62,-1028491.60,585.37
-836377.70,-1028308.57,600.12
-836339.87,-1028390.63,606.36
-836197.91,-1028504.43,583.65
-836515.36,-1028401.58,599.71
-836574.42,-1028507.34,599.69
-836456.92,-1028629.90,580.73
-836496.86,-1028600.88,587.56
-836271.73,-1028337.81,614.73
-836379.86,-1028458.17,581.28
-836233.93,-1028618.42,559.85
-836452.50,-1028651.83,578.26
-836638.61,-1028565.34,600.25
-836193.70,-1028576.87,573.53
-836553.46,-1028417.74,605.60
-836448.14,-1028634.55,579.71
-836369.43,-1028648.35,573.84
-836585.96,-1028666.38,584.56
-836605.06,-1028659.58,585.62
-836416.64,-1028342.32,590.96
-836333.60,-1028603.74,564.27
-836260.77,-1028359.03,613.67
-836260.54,-1028312.10,616.14
-836391.63,-1028404.02,590.55
-836187.73,-1028472.36,587.46
-836229.18,-1028629.49,558.68
-836163.11,-1028345.57,607.35
-836434.90,-1028599.36,581.15
-836304.08,-1028569.90,565.06
-836171.81,-1028374.70,602.78
-836322.25,-1028454.74,590.15
-836161.00,-1028422.46,593.77
-836490.03,-1028570.82,589.52
-836536.39,-1028364.35,608.16
-836623.16,-1028580.31,598.63
-836299.76,-1028476.27,587.11
-836164.63,-1028485.72,584.61
-836299.21,-1028361.39,614.70
-836201.40,-1028341.17,611.78
-836211.29,-1028514.17,582.72
-836483.10,-1028366.97,592.78
-836563.69,-1028511.70,598.57
-836447.98,-1028351.23,588.61
-836262.41,-1028392.63,608.63
-836427.32,-1028341.53,588.23
-836601.45,-1028441.09,605.32
-836500.41,-1028655.26,579.53
-836216.18,-1028387.82,606.77
-836176.42,-1028399.88,599.23
-836348.55,-1028353.16,608.43
-836259.59,-1028433.26,600.32
-836549.42,-1028369.89,609.07
-836483.87,-1028637.42,580.69
-836318.37,-1028566.53,564.15
-836189.62,-1028499.83,584.13
-836352.89,-1028461.64,584.97
-836353.47,-1028333.52,607.98
-836343.99,-1028461.16,585.89
-836604.68,-1028391.67,610.49
-836253.38,-1028347.56,613.89
-836311.20,-1028640.80,567.00
-836505.33,-1028437.15,593.59
-836567.07,-1028489.87,598.99
-836465.62,-1028296.88,597.46
-836547.61,-1028428.64,601.42
-836437.86,-1028614.65,580.41
-836172.61,-1028355.27,606.28
-836211.12,-1028448.60,593.99
-836420.68,-1028380.67,585.79
-836323.01,-1028382.48,613.32
-836419.27,-1028628.75,578.13
-836415.00,-1028339.41,591.62
-836422.87,-1028408.26,581.46
-836166.09,-1028565.50,576.36
-836325.07,-1028618.50,566.19
-836158.69,-1028385.88,599.62
-836228.99,-1028564.95,571.72
-836456.84,-1028301.15,595.95
-836516.27,-1028626.65,586.16
-836162.29,-1028451.68,589.56
-836608.46,-1028417.46,607.98
-836533.31,-1028566.01,593.39
-836612.64,-1028607.77,595.80
-836194.81,-1028516.65,582.59
-836443.44,-1028575.29,583.38
-836444.03,-1028656.79,577.47
-836485.49,-1028498.43,588.40
-836318.94,-1028475.86,585.58
-836268.61,-1028478.20,588.86
-836349.49,-1028390.42,604.74
-836505.79,-1028340.70,604.35
-836441.43,-1028465.43,578.96
-836490.63,-1028358.70,597.11
-836293.84,-1028591.72,561.34
-836451.17,-1028658.65,577.62
-836345.93,-1028412.53,599.82
-836369.82,-1028324.71,601.76
-836588.28,-1028501.15,601.20
-836184.56,-1028496.66,584.34
-836442.38,-1028437.52,579.17
-836387.84,-1028645.63,575.42
-836372.87,-1028627.45,573.98
-836162.67,-1028457.60,588.60
-836612.88,-1028606.17,595.95
-836598.17,-1028450.43,604.43
-836356.09,-1028631.30,571.80
-836540.96,-1028603.23,591.89
-836177.86,-1028617.04,567.58
-836238.83,-1028451.40,594.99
-836395.84,-1028430.16,582.58
-836451.22,-1028641.49,579.24
-836405.43,-1028482.04,573.63
-836439.24,-1028407.60,581.60
-836602.17,-1028503.19,602.79
-836198.44,-1028379.27,605.15
-836401.71,-1028559.97,576.44
-836543.07,-1028532.90,595.94
-836510.07,-1028570.77,590.92
-836377.31,-1028325.59,599.90
-836325.31,-1028372.43,615.62
-836423.95,-1028619.91,578.92
-836218.00,-1028465.38,590.78
-836614.20,-1028609.88,595.57
-836372.71,-1028649.68,574.09
-836545.54,-1028454.04,597.86
-836457.48,-1028335.85,593.28
-836363.68,-1028299.84,603.05
-836490.09,-1028644.47,581.99
-836425.56,-1028653.76,577.09
-836248.53,-1028466.79,592.34
-836189.46,-1028478.45,586.51
-836544.55,-1028364.67,609.15
-836533.06,-1028366.00,607.51
-836598.07,-1028462.29,603.34
-836221.22,-1028490.53,585.86
-836331.57,-1028464.24,586.73
-836240.35,-1028400.67,606.13
-836471.72,-1028422.13,583.83
-836237.55,-1028573.05,569.26
-836256.14,-1028596.32,564.17
-836495.63,-1028548.17,590.03
-836476.41,-1028614.60,582.45
-836501.95,-1028399.83,595.83
-836335.28,-1028316.95,609.84
-836588.93,-1028587.82,596.72
-836520.04,-1028495.14,593.35
-836392.73,-1028507.64,571.17
-836506.63,-1028519.38,591.83
-836153.84,-1028378.44,600.44
-836162.26,-1028481.62,584.63
-836592.36,-1028595.88,596.31
-836307.84,-1028483.95,584.56
-836269.66,-1028472.16,590.74
-836591.09,-1028325.34,616.63
-836578.46,-1028548.76,598.03
-836614.35,-1028636.35,591.34
-836533.38,-1028471.93,595.28
-836373.83,-1028617.77,573.58
-836441.30,-1028541.42,582.87
-836478.28,-1028402.58,587.15
-836569.31,-1028456.59,600.46
-836261.56,-1028368.96,613.08
-836525.57,-1028479.05,593.87
-836259.39,-1028375.62,612.38
-836525.46,-1028587.14,591.67
-836165.72,-1028382.49,600.87
-836531.48,-1028379.49,606.42
-836558.68,-1028417.95,605.62
-836214.03,-1028559.67,574.01
-836627.69,-1028575.76,599.12
-836391.28,-1028476.28,575.48
-836568.62,-1028555.75,597.01
-836599.40,-1028541.02,600.17
-836606.40,-1028485.32,603.18
-836469.76,-1028599.66,584.41
-836420.01,-1028589.49,579.82
-836611.90,-1028544.43,600.82
-836535.51,-1028383.82,606.52
-836348.55,-1028445.35,588.28
-836469.79,-1028525.81,584.61
-836358.64,-1028405.76,598.74
-836389.17,-1028627.44,575.72
-836439.37,-1028618.58,580.24
-836164.43,-1028456.49,588.97
-836188.21,-1028522.35,582.40
-836465.71,-1028560.33,586.39
-836407.84,-1028624.39,577.54
-836618.04,-1028486.13,604.13
-836564.80,-1028393.78,608.08
-836259.32,-1028591.44,564.65
-836447.19,-1028577.32,583.76
-836323.30,-1028385.97,613.03
-836496.55,-1028519.92,590.41
-836176.18,-1028446.37,591.73
-836613.45,-1028425.11,607.65
-836256.38,-1028566.68,570.16
-836379.85,-1028532.13,568.47
-836556.99,-1028465.46,598.52
-836438.46,-1028308.43,592.28
-836308.44,-1028308.38,613.38
-836229.53,-1028449.17,594.80
-836432.90,-1028649.30,577.79
-836278.98,-1028562.20,567.63
-836569.39,-1028356.67,611.92
-836442.95,-1028634.29,579.33
-836416.05,-1028431.58,579.21
-836212.54,-1028344.53,611.54
-836265.41,-1028406.61,606.33
-836270.38,-1028311.70,615.76
-836574.18,-1028566.61,596.80
-836368.00,-1028616.43,572.33
-836442.49,-1028364.26,586.20
-836455.15,-1028319.00,593.03
-836236.86,-1028343.53,613.43
-836595.09,-1028494.90,601.84
-836428.18,-1028381.34,583.81
-836610.84,-1028614.32,595.21
-836485.34,-1028337.31,599.19
-836164.33,-1028584.85,574.89
-836524.83,-1028478.44,593.73
-836535.86,-1028494.44,595.62
-836233.53,-1028412.35,603.30
-836394.46,-1028459.33,577.97
-836442.03,-1028322.81,591.76
-836447.20,-1028313.00,593.54
-836189.76,-1028429.53,595.76
-836564.86,-1028614.87,593.52
-836581.02,-1028589.91,596.13
-836539.75,-1028485.64,596.10
-836625.77,-1028501.82,604.42
-836209.73,-1028519.69,582.19
-836313.95,-1028535.57,572.60
-836354.15,-1028633.50,571.72
-836456.61,-1028334.92,593.12
-836232.89,-1028625.39,558.97
-836571.80,-1028336.54,613.76
-836468.29,-1028603.91,583.79
-836519.60,-1028612.85,588.63
-836195.92,-1028614.21,565.60
-836162.36,-1028496.69,583.44
-836569.48,-1028353.68,612.12
-836502.75,-1028533.34,591.16
-836545.66,-1028526.31,596.53
-836542.93,-1028616.91,590.62
-836590.91,-1028477.86,601.40
-836248.19,-1028628.58,557.51
-836600.86,-1028464.89,603.56
-836578.30,-1028408.64,607.04
-836506.63,-1028524.46,591.80
-836566.89,-1028422.72,605.11
-836207.08,-1028346.33,610.99
-836468.29,-1028573.22,586.27
-836469.25,-1028615.05,582.75
-836282.61,-1028348.64,614.43
-836536.11,-1028560.01,593.98
-836347.16,-1028436.01,591.39
-836562.56,-1028365.45,610.72
-836355.32,-1028321.40,606.08
-836350.82,-1028634.03,571.34
-836372.46,-1028383.86,599.95
-836580.46,-1028477.05,600.29
-836543.08,-1028376.24,607.92
-836184.69,-1028601.89,568.38
-836264.75,-1028440.06,599.48
-836519.71,-1028593.49,590.48
-836447.87,-1028578.07,583.77
-836449.71,-1028594.55,583.12
-836506.57,-1028618.86,586.24
-836625.55,-1028565.49,599.91
-836515.42,-1028619.08,587.22
-836499.95,-1028504.01,590.73
-836472.09,-1028612.43,583.13
-836193.83,-1028464.69,589.27
-836457.13,-1028389.49,585.05
-836231.87,-1028430.34,599.19
-836531.79,-1028547.65,593.94
-836186.51,-1028509.55,583.14
-836450.94,-1028343.23,591.09
-836374.35,-1028337.35,600.34
-836193.23,-1028493.66,584.95
-836609.21,-1028605.45,596.02
-836532.73,-1028618.06,589.13
-836263.79,-1028487.80,586.20
-836372.91,-1028328.09,600.51
-836179.25,-1028496.23,584.18
-836537.19,-1028609.74,590.77
-836512.02,-1028521.29,592.76
-836394.73,-1028417.14,587.28
-836214.28,-1028387.59,606.42
-836179.40,-1028554.99,577.98
-836276.71,-1028432.41,601.10
-836523.11,-1028439.50,596.57
-836592.46,-1028483.73,601.24
-836196.98,-1028373.26,605.63
-836516.04,-1028342.48,605.92
-836509.07,-1028469.98,591.50
-836557.22,-1028416.22,605.83
-836517.96,-1028544.96,592.69
-836194.34,-1028468.12,588.62
-836551.60,-1028450.13,598.97
-836434.78,-1028650.53,577.72
-836211.16,-1028459.81,591.77
-836167.80,-1028364.48,604.37
-836178.40,-1028389.06,600.97
-836532.39,-1028665.47,578.95
-836224.32,-1028334.46,613.70
-836590.89,-1028609.32,596.14
-836302.08,-1028339.52,614.15
-836382.32,-1028297.99,599.54
-836332.71,-1028635.55,569.35
-836352.53,-1028437.38,589.91
-836579.08,-1028557.61,597.66
-836612.95,-1028465.20,604.53
-836487.81,-1028356.42,596.53
-836573.63,-1028602.17,595.08
-836573.77,-1028383.98,609.83
-836595.85,-1028565.78,598.43
-836342.88,-1028622.03,569.63
-836542.55,-1028573.62,594.23
-836559.30,-1028368.02,610.25
-836438.25,-1028301.32,593.63
-836235.58,-1028455.06,594.05
-836544.49,-1028363.83,609.24
-836203.45,-1028608.55,565.81
-836409.70,-1028557.50,577.48
-836261.59,-1028443.61,598.39
-836195.37,-1028367.50,606.13
-836531.77,-1028510.31,595.19
-836643.88,-1028593.86,597.75
-836259.69,-1028406.59,605.85
-836448.96,-1028629.17,580.29
-836459.93,-1028589.57,584.59
-836522.12,-1028592.49,590.81
-836365.24,-1028647.51,573.40
-836438.23,-1028565.13,582.92
-836568.06,-1028642.70,589.06
-836383.80,-1028349.81,600.48
-836554.87,-1028562.86,595.90
-836217.55,-1028570.11,571.05
-836222.96,-1028509.48,582.84
-836515.93,-1028588.85,590.33
-836526.49,-1028499.18,594.44
-836477.18,-1028635.25,579.88
-836402.81,-1028335.70,597.21
-836207.04,-1028467.26,589.54
-836583.52,-1028335.18,615.19
-836561.92,-1028493.73,598.41
-836539.63,-1028335.33,611.72
-836355.05,-1028472.83,581.56
-836211.78,-1028428.57,597.79
-836291.44,-1028544.47,572.16
-836595.69,-1028500.04,601.98
-836186.74,-1028469.55,587.83
-836164.45,-1028429.27,593.27
-836391.93,-1028350.90,598.77
-836296.02,-1028350.00,614.45
-836268.89,-1028383.74,610.89
-836420.34,-1028566.05,579.69
-836605.47,-1028656.60,586.11
-836524.40,-1028611.43,589.28
-836220.62,-1028338.81,612.99
-836502.58,-1028625.71,584.84
-836226.01,-1028400.68,604.96
-836305.10,-1028347.16,614.18
-836307.36,-1028486.67,584.09
-836443.56,-1028561.60,583.56
-836585.38,-1028627.50,593.61
-836333.56,-1028621.83,568.25
-836421.30,-1028370.55,586.89
-836320.93,-1028496.73,581.04
-836586.40,-1028389.69,609.76
-836250.45,-1028555.74,572.86
-836214.75,-1028387.05,606.62
-836623.00,-1028594.01,597.26
-836257.34,-1028522.45,580.35
-836189.06,-1028592.26,569.54
-836281.09,-1028424.26,602.52
-836264.46,-1028351.80,614.02
-836455.70,-1028342.47,591.86
-836477.94,-1028334.69,596.63
-836535.18,-1028448.48,597.14
-836241.29,-1028578.07,567.90
-836280.08,-1028394.81,608.94
-836195.18,-1028449.32,592.80
-836538.31,-1028344.41,610.29
-836228.93,-1028558.59,573.32
-836509.72,-1028652.01,580.32
-836437.62,-1028361.35,586.62
-836370.09,-1028613.60,572.38
-836197.34,-1028487.47,585.81
-836516.24,-1028376.07,603.48
-836220.95,-1028324.78,615.74
-836183.57,-1028510.05,583.04
-836603.49,-1028439.04,605.39
-836644.57,-1028611.30,595.88
-836252.04,-1028567.07,569.89
-836220.14,-1028600.76,565.21
-836510.19,-1028638.00,584.01
-836224.21,-1028485.27,586.81
-836573.62,-1028464.86,600.31
-836185.69,-1028475.87,586.61
-836456.93,-1028530.84,584.97
-836405.87,-1028384.16,590.91
-836198.73,-1028457.88,591.09
-836396.73,-1028406.14,588.40
-836564.52,-1028462.95,599.42
-836604.24,-1028593.28,596.91
-836632.14,-1028585.76,598.41
-836253.89,-1028363.35,613.48
-836191.08,-1028459.62,590.16
-836445.26,-1028551.23,583.73
-836321.84,-1028450.22,591.55
-836422.77,-1028613.31,579.13
-836252.53,-1028434.13,600.36
-836596.07,-1028471.77,602.41
-836629.89,-1028545.68,601.67
-836196.21,-1028480.92,586.47
-836542.32,-1028339.01,611.59
-836394.84,-1028622.95,576.30
-836510.10,-1028492.36,591.90
-836402.34,-1028357.11,594.25
-836573.89,-1028341.55,613.85
-836591.62,-1028400.39,608.68
-836448.29,-1028446.69,579.31
-836570.16,-1028462.71,600.21
-836342.22,-1028337.41,610.75
-836244.89,-1028383.65,610.17
-836462.60,-1028563.60,585.95
-836443.01,-1028517.00,581.72
-836565.20,-1028373.90,610.11
-836537.24,-1028466.34,596.13
-836549.46,-1028572.55,594.98
-836207.97,-1028512.60,582.77
-836526.99,-1028441.63,596.70
-836577.00,-1028490.36,599.93
-836438.48,-1028342.47,590.09
-836291.90,-1028482.69,586.11
-836570.99,-1028597.39,595.06
-836563.58,-1028422.74,604.93
-836231.71,-1028342.52,613.20
-836274.09,-1028355.08,614.08
-836242.83,-1028394.93,607.70
-836577.01,-1028356.60,612.58
-836551.47,-1028476.01,597.48
-836159.35,-1028419.44,593.95
-836361.46,-1028310.73,603.46
-836529.14,-1028542.86,593.91
-836283.75,-1028637.54,561.10
-836607.52,-1028478.98,603.55
-836403.91,-1028377.25,591.76
-836566.99,-1028420.65,605.42
-836159.63,-1028412.08,595.03
-836560.08,-1028359.10,611.12
-836423.20,-1028659.73,576.51
-836617.84,-1028600.26,596.62
-836599.33,-1028557.19,599.18
-836531.54,-1028542.41,594.17
-836284.51,-1028455.11,594.66
-836502.12,-1028349.51,602.11
-836557.99,-1028443.07,600.61
-836588.09,-1028565.60,597.89
-836322.47,-1028455.55,589.87
-836214.45,-1028631.48,559.72
-836467.50,-1028593.17,584.87
-836183.23,-1028532.88,581.75
-836596.46,-1028436.13,605.53
-836597.04,-1028491.96,601.99
-836166.23,-1028626.82,569.69
-836385.53,-1028586.51,573.86
-836567.38,-1028595.15,594.84
-836573.11,-1028464.93,600.35
-836461.56,-1028331.17,593.45
-836208.45,-1028506.64,583.37
-836580.05,-1028423.00,605.93
-836605.73,-1028557.46,599.53
-836521.32,-1028510.52,593.83
-836412.47,-1028531.57,574.75
-836587.11,-1028517.23,601.03
-836572.34,-1028538.98,597.95
-836607.50,-1028499.52,603.23
-836586.39,-1028476.30,601.03
-836454.21,-1028354.05,588.61
-836598.38,-1028374.57,611.66
-836495.79,-1028498.30,590.50
-836240.18,-1028374.41,611.37
-836526.23,-1028337.30,609.28
-836575.38,-1028335.39,614.31
-836430.43,-1028342.95,588.16
-836570.50,-1028464.41,600.07
-836434.18,-1028438.21,579.31
-836472.10,-1028340.25,594.32
-836222.05,-1028482.95,587.27
-836212.31,-1028326.75,615.06
-836515.59,-1028552.52,592.19
-836431.64,-1028618.36,579.66
-836453.69,-1028553.69,584.88
-836355.54,-1028633.96,572.01
-836381.82,-1028630.27,575.00
-836628.77,-1028586.32,598.25
-836474.07,-1028558.39,586.85
-836178.48,-1028531.96,581.88
-836599.39,-1028509.98,602.60
-836312.03,-1028309.90,613.08
-836438.82,-1028600.79,581.46
-836218.14,-1028356.84,610.65
-836229.63,-1028533.05,579.49
-836160.21,-1028505.15,582.50
-836613.63,-1028432.35,606.91
-836166.51,-1028531.00,581.26
-836371.20,-1028340.27,601.02
-836436.29,-1028581.12,582.18
-836563.13,-1028476.73,598.67
-836598.51,-1028638.98,590.38
-836551.81,-1028364.29,610.00
-836350.52,-1028629.12,570.92
-836268.58,-1028407.03,606.81
-836607.46,-1028435.94,606.11
-836556.48,-1028414.17,606.07
-836427.36,-1028355.78,586.64
-836524.16,-1028336.20,609.13
-836353.43,-1028440.01,588.67
-836329.33,-1028325.56,611.30
-836583.77,-1028378.12,610.84
-836619.75,-1028536.32,602.01
-836325.05,-1028640.53,568.85
-836437.47,-1028320.12,590.99
-836407.41,-1028415.83,581.62
-836581.86,-1028394.04,609.01
-836308.76,-1028369.11,617.92
-836437.78,-1028443.74,579.37
-836485.41,-1028575.36,589.16
-836255.04,-1028329.02,614.85
-836506.22,-1028315.97,606.25
-836522.72,-1028428.07,597.59
-836336.69,-1028308.19,608.30
-836507.44,-1028629.11,584.76
-836356.69,-1028611.15,570.21
-836569.71,-1028501.04,599.31
